tr|Q56008|Q56008_STRSQ,KKN93219.1,44.850,301,152,8,16,306,4,300,1.39e-80,251,62.13
tr|Q56008|Q56008_STRSQ,KKN93220.1,49.434,265,121,7,53,308,45,305,1.45e-79,249,64.91
tr|Q56008|Q56008_STRSQ,KKN93221.1,45.302,298,148,9,19,306,7,299,7.16e-77,242,61.07
tr|Q56008|Q56008_STRSQ,SVA85996.1,39.216,255,141,6,46,289,4,255,7.69e-51,174,55.29
tr|Q56008|Q56008_STRSQ,SUZ49412.1,39.252,214,119,4,86,289,52,264,7.85e-46,162,57.01
tr|Q56008|Q56008_STRSQ,ECH09358.1,38.308,201,106,3,107,289,1,201,1.26e-43,154,55.72
tr|Q56008|Q56008_STRSQ,ECY06845.1,36.626,243,130,7,68,289,36,275,2.30e-39,145,53.09
tr|Q56008|Q56008_STRSQ,EBP97482.1,40.449,178,98,4,69,240,38,213,6.40e-36,134,56.74
tr|Q56008|Q56008_STRSQ,EBP70691.1,35.233,193,107,3,111,285,1,193,1.03e-34,131,53.37
tr|Q56008|Q56008_STRSQ,ECT58002.1,40.411,146,81,4,168,308,2,146,3.39e-34,127,61.64
tr|Q56008|Q56008_STRSQ,SUZ50457.1,34.510,255,148,6,58,294,36,289,1.38e-31,125,48.24
tr|Q56008|Q56008_STRSQ,SVA20817.1,31.466,232,143,5,86,301,72,303,4.53e-29,119,50.00
tr|Q56008|Q56008_STRSQ,EDF61424.1,33.649,211,122,7,86,280,3,211,7.81e-24,103,52.13
tr|Q56008|Q56008_STRSQ,EDB58911.1,40.541,111,60,2,86,190,54,164,2.11e-18,86.7,56.76
tr|Q56008|Q56008_STRSQ,EBN76032.1,31.724,145,84,3,160,289,10,154,1.73e-17,84.3,51.72
tr|Q56008|Q56008_STRSQ,EBW17694.1,28.750,240,142,8,81,293,5,242,3.29e-16,83.6,42.50
tr|Q56008|Q56008_STRSQ,EBL01466.1,31.982,222,138,6,69,279,25,244,4.35e-14,76.6,48.20
tr|Q56008|Q56008_STRSQ,EBY70400.1,30.332,211,132,4,105,303,1,208,2.77e-13,74.7,46.45
tr|Q56008|Q56008_STRSQ,ECI71119.1,32.283,127,74,5,164,280,1,125,3.13e-13,72.0,54.33
tr|Q56008|Q56008_STRSQ,ECK08808.1,31.841,201,121,5,91,279,17,213,7.40e-13,72.8,48.26
tr|Q56008|Q56008_STRSQ,EBS04951.1,26.275,255,159,8,67,293,40,293,1.88e-12,72.8,42.35
tr|Q56008|Q56008_STRSQ,ECA80421.1,27.160,243,148,9,65,279,25,266,2.10e-12,72.4,42.80
tr|Q56008|Q56008_STRSQ,CUS42787.1,29.317,249,152,7,19,258,2,235,2.55e-12,72.4,42.97
tr|Q56008|Q56008_STRSQ,ECC33736.1,34.197,193,108,8,84,261,17,205,2.77e-12,72.4,46.11
tr|Q56008|Q56008_STRSQ,ECT85189.1,30.601,183,116,5,67,240,19,199,3.41e-12,70.5,49.18
tr|Q56008|Q56008_STRSQ,KKN71132.1,31.746,189,109,7,105,282,82,261,4.29e-11,68.9,46.03
tr|Q56008|Q56008_STRSQ,ECD42749.1,33.508,191,110,6,69,247,25,210,4.34e-11,67.8,47.12
tr|Q56008|Q56008_STRSQ,EDH21868.1,37.500,104,49,3,100,187,117,220,1.08e-10,67.4,53.85
tr|Q56008|Q56008_STRSQ,ECC45104.1,26.776,183,98,6,122,282,6,174,3.80e-10,64.7,43.17
tr|Q56008|Q56008_STRSQ,ECF58306.1,33.333,108,57,2,94,186,34,141,2.39e-09,63.9,56.48
tr|Q56008|Q56008_STRSQ,EBK75956.1,29.744,195,111,7,88,257,52,245,3.18e-09,62.8,42.56
tr|Q56008|Q56008_STRSQ,EDA11644.1,33.333,108,57,2,94,186,127,234,3.25e-09,63.9,56.48
tr|Q56008|Q56008_STRSQ,KKN71133.1,26.901,171,107,5,126,286,104,266,3.69e-09,63.2,46.20
tr|Q56008|Q56008_STRSQ,ECQ77956.1,31.481,108,59,2,94,186,48,155,6.90e-09,62.4,55.56
tr|Q56008|Q56008_STRSQ,KKN71134.1,26.163,172,109,5,126,287,102,265,2.93e-08,60.5,45.35
tr|Q56008|Q56008_STRSQ,ECR88000.1,25.455,220,129,8,89,276,19,235,3.61e-08,60.1,41.82
tr|Q56008|Q56008_STRSQ,EBE50882.1,25.758,264,156,9,69,294,74,335,6.58e-08,60.1,40.53
tr|Q56008|Q56008_STRSQ,ECY97691.1,31.788,151,89,5,65,202,59,208,1.54e-07,58.9,49.01
tr|Q56008|Q56008_STRSQ,MPL63038.1,30.481,187,108,6,91,257,52,236,2.00e-07,58.9,40.11
tr|Q56008|Q56008_STRSQ,EBW57445.1,28.079,203,108,7,129,294,1,202,3.15e-07,57.4,42.36
tr|Q56008|Q56008_STRSQ,EBC68046.1,30.556,144,91,5,67,202,70,212,4.04e-07,57.0,47.92
tr|Q56008|Q56008_STRSQ,EBT05374.1,31.008,129,80,4,65,185,59,186,2.21e-06,54.3,49.61
tr|Q56008|Q56008_STRSQ,EBF84289.1,30.108,186,106,7,91,257,45,225,3.79e-06,54.7,43.55
tr|Q56008|Q56008_STRSQ,ECE29289.1,29.231,130,84,3,63,185,30,158,8.43e-06,51.6,46.15
tr|Q56008|Q56008_STRSQ,EBH91610.1,26.066,211,118,7,121,294,1,210,9.08e-06,53.1,40.28
tr|Q56008|Q56008_STRSQ,EDB53858.1,26.974,152,87,3,167,294,8,159,9.61e-06,52.4,42.76
tr|Q56008|Q56008_STRSQ,MND98929.1,31.481,108,65,2,99,197,79,186,1.21e-05,53.1,50.93
tr|Q56008|Q56008_STRSQ,KKN49146.1,29.000,100,55,3,104,187,128,227,1.28e-05,53.1,54.00
tr|Q56008|Q56008_STRSQ,ECG96488.1,33.645,107,64,3,89,189,85,190,1.38e-05,52.0,49.53
tr|Q56008|Q56008_STRSQ,ECN08137.1,33.010,103,62,3,89,185,79,180,1.84e-05,52.4,47.57
tr|Q56008|Q56008_STRSQ,MND41737.1,29.078,141,87,3,96,225,73,211,2.13e-05,52.4,46.10
tr|Q56008|Q56008_STRSQ,MNU75285.1,29.545,132,80,3,105,225,82,211,2.33e-05,52.0,46.21
tr|Q56008|Q56008_STRSQ,MNX74337.1,29.545,132,80,3,105,225,82,211,2.50e-05,52.0,46.21
tr|Q56008|Q56008_STRSQ,MNK30712.1,29.545,132,80,3,105,225,82,211,2.50e-05,52.0,46.21
tr|Q56008|Q56008_STRSQ,MNK67589.1,29.752,121,76,2,86,197,65,185,5.88e-05,50.8,47.11
tr|Q56008|Q56008_STRSQ,EDD89519.1,23.462,260,162,11,69,294,61,317,6.17e-05,50.8,39.23
tr|Q56008|Q56008_STRSQ,EBP46374.1,30.928,97,58,2,105,192,82,178,7.64e-05,49.3,50.52
tr|Q56008|Q56008_STRSQ,GAG62701.1,28.421,190,106,9,109,277,50,230,1.10e-04,49.3,44.21
tr|Q56008|Q56008_STRSQ,KKN64380.1,26.946,167,104,7,126,282,104,262,1.35e-04,49.3,46.11
tr|Q56008|Q56008_STRSQ,ECK15092.1,29.000,100,66,2,175,270,22,120,1.66e-04,48.9,49.00
tr|Q56008|Q56008_STRSQ,MND48941.1,28.926,121,77,2,86,197,65,185,2.08e-04,49.3,46.28
tr|Q56008|Q56008_STRSQ,MNZ89247.1,28.926,121,77,2,86,197,65,185,2.08e-04,49.3,46.28
tr|Q56008|Q56008_STRSQ,EBP31387.1,26.207,145,94,4,120,258,139,276,2.22e-04,48.9,42.07
tr|Q56008|Q56008_STRSQ,MNU68002.1,28.926,121,77,2,86,197,65,185,2.32e-04,48.9,46.28
tr|Q56008|Q56008_STRSQ,ECY48140.1,31.973,147,86,5,65,198,170,315,2.54e-04,48.9,49.66
tr|Q56008|Q56008_STRSQ,MNS59253.1,31.776,107,64,2,100,197,10,116,2.61e-04,48.5,48.60
